"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 09:32:43.850094 UTC to 1980-01-02 09:32:43.850094 UTC", ... , "2080-12-26 17:11:34.401613 UTC to 2080-12-26 17:11:34.401613 UTC"], items=1250"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2002-02-27 09:05:02.260636 UTC","2452332.8784983870 JD UTC"
"2002-03-28 18:38:49.415934 UTC","2452362.2769608325 JD UTC"
"2002-04-27 03:25:58.513007 UTC","2452391.6430383450 JD UTC"
"2002-05-26 12:03:57.597875 UTC","2452421.0027499753 JD UTC"
"2002-06-24 21:27:45.695467 UTC","2452450.3942788825 JD UTC"
"2002-07-24 08:37:20.491231 UTC","2452479.8592649447 JD UTC"
"2002-08-22 22:14:30.340491 UTC","2452509.4267400520 JD UTC"
"2002-09-21 14:17:28.970997 UTC","2452539.0954742013 JD UTC"
"2002-10-21 07:54:02.707463 UTC","2452568.8291980030 JD UTC"
"2002-11-20 01:47:19.402589 UTC","2452598.5745301223 JD UTC"
"2002-12-19 18:51:01.512775 UTC","2452628.2854341757 JD UTC"
"2003-01-18 10:20:19.136426 UTC","2452657.9307770420 JD UTC"
"2003-02-16 23:45:41.762137 UTC","2452687.4900666913 JD UTC"
"2003-03-18 10:54:32.916978 UTC","2452716.9545476500 JD UTC"
"2003-04-16 19:59:39.632860 UTC","2452746.3330976027 JD UTC"
"2003-05-16 03:40:41.694538 UTC","2452775.6532603535 JD UTC"
"2003-06-14 10:56:56.360079 UTC","2452804.9562078714 JD UTC"
"2003-07-13 18:56:25.461270 UTC","2452834.2891835794 JD UTC"
"2003-08-12 04:42:41.005633 UTC","2452863.6963079358 JD UTC"
"2003-09-10 16:59:27.799368 UTC","2452893.2079606410 JD UTC"
"2003-10-10 07:58:48.945722 UTC","2452922.8325109460 JD UTC"
"2003-11-09 01:19:17.686657 UTC","2452952.5550658177 JD UTC"
"2003-12-08 20:10:09.422088 UTC","2452982.3403868300 JD UTC"
"2004-01-07 15:12:22.939873 UTC","2453012.1335988413 JD UTC"
"2004-02-06 08:48:48.507746 UTC","2453041.8672280990 JD UTC"
"2004-03-06 23:40:52.090723 UTC","2453071.4867140130 JD UTC"
"2004-04-05 11:24:47.934876 UTC","2453100.9755548020 JD UTC"
"2004-05-04 20:30:46.388431 UTC","2453130.3547035700 JD UTC"
"2004-06-03 03:57:16.057027 UTC","2453159.6647691787 JD UTC"
"2004-07-02 10:49:13.522404 UTC","2453188.9508509540 JD UTC"
"2004-07-31 18:07:46.628124 UTC","2453218.2554007885 JD UTC"
"2004-08-30 02:47:00.823041 UTC","2453247.6159817483 JD UTC"
"2004-09-28 13:33:33.368620 UTC","2453277.0649695443 JD UTC"
"2004-10-28 03:04:47.630036 UTC","2453306.6283290510 JD UTC"
"2004-11-26 19:37:42.844161 UTC","2453336.3178569926 JD UTC"
"2004-12-26 14:42:39.015107 UTC","2453366.1129515637 JD UTC"
"2005-01-25 10:42:54.411376 UTC","2453395.9464630946 JD UTC"
"2005-02-24 05:26:06.980040 UTC","2453425.7264696765 JD UTC"
"2005-03-25 21:17:18.736505 UTC","2453455.3870224133 JD UTC"
"2005-04-24 09:55:27.380646 UTC","2453484.9135113503 JD UTC"
"2005-05-23 19:52:18.250508 UTC","2453514.3279890106 JD UTC"
"2005-06-22 03:59:15.689216 UTC","2453543.6661538105 JD UTC"
"2005-07-21 11:10:11.684772 UTC","2453572.9654130180 JD UTC"
"2005-08-19 18:18:09.765643 UTC","2453602.2626130283 JD UTC"
"2005-09-18 02:17:22.765078 UTC","2453631.5954023735 JD UTC"
"2005-10-17 12:03:58.256981 UTC","2453661.0027576040 JD UTC"
"2005-11-16 00:29:24.056825 UTC","2453690.5204173243 JD UTC"
"2005-12-15 15:59:46.604894 UTC","2453720.1665116306 JD UTC"
"2006-01-14 10:06:03.017499 UTC","2453749.9208682580 JD UTC"
"2006-02-13 05:18:17.343932 UTC","2453779.7210340733 JD UTC"
"2006-03-14 23:48:13.384204 UTC","2453809.4918215764 JD UTC"
"2006-04-13 16:20:01.233660 UTC","2453839.1805698340 JD UTC"
"2006-05-13 06:22:05.147203 UTC","2453868.7653373517 JD UTC"
"2006-06-11 17:54:22.000196 UTC","2453898.2460879650 JD UTC"
"2006-07-11 03:19:29.856229 UTC","2453927.6385400025 JD UTC"
"2006-08-09 11:19:46.002938 UTC","2453956.9720602194 JD UTC"
"2006-09-07 18:51:52.716314 UTC","2453986.2860268094 JD UTC"
"2006-10-07 02:57:42.331320 UTC","2454015.6234066123 JD UTC"
"2006-11-05 12:33:23.288014 UTC","2454045.0231862040 JD UTC"
"2006-12-05 00:17:28.336595 UTC","2454074.5121335250 JD UTC"
"2007-01-03 14:19:12.540172 UTC","2454104.0966729186 JD UTC"
"2007-02-02 06:15:14.927388 UTC","2454133.7605894376 JD UTC"
"2007-03-03 23:21:36.535552 UTC","2454163.4733395320 JD UTC"
"2007-04-02 16:48:10.376347 UTC","2454193.2001200966 JD UTC"
