"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-17 21:44:41.395938 UTC to 1980-01-17 21:44:41.395938 UTC", ... , "2080-12-11 07:01:34.155673 UTC to 2080-12-11 07:01:34.155673 UTC"], items=1249"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2007-10-11 04:28:29.587551 UTC","2454384.6864535594 JD UTC"
"2007-11-09 22:46:00.153375 UTC","2454414.4486128865 JD UTC"
"2007-12-09 17:58:13.776608 UTC","2454444.2487705625 JD UTC"
"2008-01-08 12:08:56.363646 UTC","2454474.0062079127 JD UTC"
"2008-02-07 03:55:39.470041 UTC","2454503.6636512736 JD UTC"
"2008-03-07 16:56:41.568479 UTC","2454533.2060366720 JD UTC"
"2008-04-06 03:30:44.690414 UTC","2454562.6463505835 JD UTC"
"2008-05-05 12:11:45.147503 UTC","2454592.0081614293 JD UTC"
"2008-06-03 19:40:04.197879 UTC","2454621.3194930310 JD UTC"
"2008-07-03 02:43:54.125460 UTC","2454650.6138208965 JD UTC"
"2008-08-01 10:21:44.643448 UTC","2454679.9317667065 JD UTC"
"2008-08-30 19:40:23.775205 UTC","2454709.3197196205 JD UTC"
"2008-09-29 07:43:25.037357 UTC","2454738.8218175620 JD UTC"
"2008-10-28 23:05:12.357668 UTC","2454768.4619485843 JD UTC"
"2008-11-27 17:19:19.428445 UTC","2454798.2217526440 JD UTC"
"2008-12-27 12:54:41.048389 UTC","2454828.0379750970 JD UTC"
"2009-01-26 07:59:21.475928 UTC","2454857.8328874530 JD UTC"
"2009-02-25 01:09:32.307048 UTC","2454887.5482905908 JD UTC"
"2009-03-26 15:41:19.241812 UTC","2454917.1536949280 JD UTC"
"2009-04-25 03:23:28.970858 UTC","2454946.6413075333 JD UTC"
"2009-05-24 12:34:03.529316 UTC","2454976.0236519600 JD UTC"
"2009-06-22 19:57:19.106289 UTC","2455005.3314711377 JD UTC"
"2009-07-22 02:35:50.827053 UTC","2455034.6082271650 JD UTC"
"2009-08-20 09:40:38.547353 UTC","2455063.9032239276 JD UTC"
"2009-09-18 18:21:13.485357 UTC","2455093.2647394137 JD UTC"
"2009-10-18 05:32:58.334184 UTC","2455122.7312307200 JD UTC"
"2009-11-16 19:40:57.526988 UTC","2455152.3201102660 JD UTC"
"2009-12-16 12:29:28.212303 UTC","2455182.0204654200 JD UTC"
"2010-01-15 07:07:17.548109 UTC","2455211.7967308810 JD UTC"
"2010-02-14 02:20:06.551939 UTC","2455241.5972980550 JD UTC"
"2010-03-15 20:38:48.458558 UTC","2455271.3602830850 JD UTC"
"2010-04-14 12:38:31.803904 UTC","2455301.0267569900 JD UTC"
"2010-05-14 01:33:12.165444 UTC","2455330.5647241370 JD UTC"
"2010-06-12 11:33:44.888044 UTC","2455359.9817695376 JD UTC"
"2010-07-11 19:34:03.661524 UTC","2455389.3153201565 JD UTC"
"2010-08-10 02:44:36.174585 UTC","2455418.6143075763 JD UTC"
"2010-09-08 10:12:33.759053 UTC","2455447.9253907297 JD UTC"
"2010-10-07 18:51:34.075122 UTC","2455477.2858110545 JD UTC"
"2010-11-06 05:18:21.470091 UTC","2455506.7210818296 JD UTC"
"2010-12-05 17:54:53.230027 UTC","2455536.2464494216 JD UTC"
"2011-01-04 08:51:22.617838 UTC","2455565.8690117807 JD UTC"
"2011-02-03 01:59:07.834024 UTC","2455595.5827295603 JD UTC"
"2011-03-04 20:30:01.141828 UTC","2455625.3541798824 JD UTC"
"2011-04-03 14:50:58.118267 UTC","2455655.1187282205 JD UTC"
"2011-05-03 07:23:34.410109 UTC","2455684.8080371540 JD UTC"
"2011-06-01 21:16:44.777949 UTC","2455714.3866293740 JD UTC"
"2011-07-01 08:38:49.701586 UTC","2455743.8602974720 JD UTC"
"2011-07-30 18:13:23.486929 UTC","2455773.2592996173 JD UTC"
"2011-08-29 02:52:26.716045 UTC","2455802.6197536580 JD UTC"
"2011-09-27 11:22:26.355394 UTC","2455831.9739161500 JD UTC"
"2011-10-26 20:21:17.899893 UTC","2455861.3481238415 JD UTC"
"2011-11-25 06:20:55.797100 UTC","2455890.7645346886 JD UTC"
"2011-12-24 17:50:10.336053 UTC","2455920.2431751858 JD UTC"
"2012-01-23 07:11:44.649284 UTC","2455949.7998223295 JD UTC"
"2012-02-21 22:27:27.613114 UTC","2455979.4357362627 JD UTC"
"2012-03-22 15:01:51.923377 UTC","2456009.1262954096 JD UTC"
"2012-04-21 07:50:32.481390 UTC","2456038.8267648310 JD UTC"
"2012-05-20 23:53:30.004271 UTC","2456068.4954861607 JD UTC"
"2012-06-19 14:38:09.450998 UTC","2456098.1098316090 JD UTC"
"2012-07-19 03:55:40.455630 UTC","2456127.6636626810 JD UTC"
"2012-08-17 15:49:18.933366 UTC","2456157.1592469140 JD UTC"
"2012-09-16 02:31:36.334495 UTC","2456186.6052816490 JD UTC"
"2012-10-15 12:27:30.936781 UTC","2456216.0191080645 JD UTC"
"2012-11-13 22:12:21.290467 UTC","2456245.4252464175 JD UTC"
"2012-12-13 08:21:47.777627 UTC","2456274.8484696485 JD UTC"
"2013-01-11 19:21:16.809757 UTC","2456304.3064445574 JD UTC"
"2013-02-10 07:21:00.298114 UTC","2456333.8062534505 JD UTC"
"2013-03-11 20:17:26.483653 UTC","2456363.3454454127 JD UTC"
"2013-04-10 10:01:12.113543 UTC","2456392.9175013140 JD UTC"
"2013-05-10 00:25:55.199860 UTC","2456422.5179999983 JD UTC"
"2013-06-08 15:26:49.669830 UTC","2456452.1436304380 JD UTC"
"2013-07-08 06:47:54.997243 UTC","2456481.7832754310 JD UTC"
"2013-08-06 21:54:07.351929 UTC","2456511.4125850920 JD UTC"
"2013-09-05 12:04:35.304358 UTC","2456541.0031863930 JD UTC"
"2013-10-05 00:58:34.801998 UTC","2456570.5406805790 JD UTC"
"2013-11-03 12:47:04.407368 UTC","2456600.0326899000 JD UTC"
"2013-12-02 23:58:46.345879 UTC","2456629.4991475220 JD UTC"
"2014-01-01 10:56:32.992273 UTC","2456658.9559374107 JD UTC"
"2014-01-30 21:46:15.200359 UTC","2456688.4071203745 JD UTC"
"2014-03-01 08:25:32.636171 UTC","2456717.8510721778 JD UTC"
"2014-03-30 19:02:14.512540 UTC","2456747.2932235250 JD UTC"
"2014-04-29 06:04:08.709967 UTC","2456776.7528785877 JD UTC"
"2014-05-28 18:10:30.416967 UTC","2456806.2572964930 JD UTC"
"2014-06-27 07:49:07.901415 UTC","2456835.8257858960 JD UTC"
"2014-07-26 22:54:26.292164 UTC","2456865.4544709740 JD UTC"
"2014-08-25 14:46:17.024619 UTC","2456895.1154748220 JD UTC"
"2014-09-24 06:34:26.014534 UTC","2456924.7739122054 JD UTC"
"2014-10-23 21:45:06.612490 UTC","2456954.4063265333 JD UTC"
"2014-11-22 12:04:12.906028 UTC","2456984.0029271530 JD UTC"
"2014-12-22 01:22:42.095195 UTC","2457013.5574316573 JD UTC"
"2015-01-20 13:28:10.116054 UTC","2457043.0612281950 JD UTC"
"2015-02-19 00:12:45.341185 UTC","2457072.5088581154 JD UTC"
"2015-03-20 09:46:14.201038 UTC","2457101.9071088084 JD UTC"
"2015-04-18 18:41:10.215620 UTC","2457131.2785904584 JD UTC"
"2015-05-18 03:46:53.960238 UTC","2457160.6575689840 JD UTC"
"2015-06-16 13:55:11.520285 UTC","2457190.0799944475 JD UTC"
"2015-07-16 01:43:41.370529 UTC","2457219.5720066032 JD UTC"
"2015-08-14 15:26:16.641285 UTC","2457249.1432481630 JD UTC"
"2015-09-13 06:54:55.595735 UTC","2457278.7881434690 JD UTC"
"2015-10-12 23:45:35.285261 UTC","2457308.4899917278 JD UTC"
"2015-11-11 17:16:03.050160 UTC","2457338.2194797470 JD UTC"
"2015-12-11 10:21:54.167104 UTC","2457367.9318769340 JD UTC"
"2016-01-10 01:52:32.971043 UTC","2457397.5781593870 JD UTC"
"2016-02-08 15:04:32.759880 UTC","2457427.1281569432 JD UTC"
"2016-03-09 01:57:45.053787 UTC","2457456.5817714557 JD UTC"
"2016-04-07 11:03:38.133713 UTC","2457485.9608580293 JD UTC"
"2016-05-06 19:07:26.340831 UTC","2457515.2968326486 JD UTC"
"2016-06-05 02:57:56.205061 UTC","2457544.6235671880 JD UTC"
"2016-07-04 11:23:34.787369 UTC","2457573.9747081870 JD UTC"
"2016-08-02 21:11:43.609937 UTC","2457603.3831436336 JD UTC"
"2016-09-01 09:07:34.399190 UTC","2457632.8802592500 JD UTC"
"2016-09-30 23:45:55.609405 UTC","2457662.4902269607 JD UTC"
"2016-10-30 17:08:52.457843 UTC","2457692.2144960400 JD UTC"
"2016-11-29 12:18:33.441661 UTC","2457722.0128870565 JD UTC"
"2016-12-29 07:22:40.080289 UTC","2457751.8074083365 JD UTC"
"2017-01-28 00:31:55.474879 UTC","2457781.5221698480 JD UTC"
"2017-02-26 14:54:00.244496 UTC","2457811.1208361630 JD UTC"
"2017-03-28 02:32:29.560469 UTC","2457840.6058976906 JD UTC"
"2017-04-26 11:58:06.433305 UTC","2457869.9986855704 JD UTC"
"2017-05-25 19:50:25.962862 UTC","2457899.3266893850 JD UTC"
"2017-06-24 02:54:57.887187 UTC","2457928.6215033240 JD UTC"
"2017-07-23 10:05:43.192757 UTC","2457957.9206388053 JD UTC"
"2017-08-21 18:26:07.470420 UTC","2457987.2681420190 JD UTC"
"2017-09-20 05:03:14.930099 UTC","2458016.7105894690 JD UTC"
"2017-10-19 18:49:28.611836 UTC","2458046.2843589330 JD UTC"
"2017-11-18 11:50:49.648014 UTC","2458075.9936301853 JD UTC"
"2017-12-18 07:04:01.339161 UTC","2458105.7944599440 JD UTC"
"2018-01-17 02:38:32.131433 UTC","2458135.6100941137 JD UTC"
"2018-02-15 20:52:00.590697 UTC","2458165.3694512810 JD UTC"
"2018-03-17 12:42:02.461189 UTC","2458195.0291951527 JD UTC"
"2018-04-16 01:43:31.107528 UTC","2458224.5718878186 JD UTC"
"2018-05-15 12:01:35.986888 UTC","2458254.0011109593 JD UTC"
"2018-06-13 20:09:14.098135 UTC","2458283.3397465064 JD UTC"
"2018-07-13 03:01:38.389319 UTC","2458312.6261387654 JD UTC"
"2018-08-11 09:46:53.514750 UTC","2458341.9075638280 JD UTC"
"2018-09-09 17:36:07.236139 UTC","2458371.2334170850 JD UTC"
"2018-10-09 03:32:36.970066 UTC","2458400.6476501166 JD UTC"
"2018-11-07 16:16:58.109187 UTC","2458430.1784503376 JD UTC"
"2018-12-07 07:52:20.387060 UTC","2458459.8280137390 JD UTC"
"2019-01-06 01:42:15.921805 UTC","2458489.5710176136 JD UTC"
"2019-02-04 20:42:40.584143 UTC","2458519.3629697240 JD UTC"
"2019-03-06 15:32:22.051192 UTC","2458549.1474774443 JD UTC"
"2019-04-05 08:43:14.069377 UTC","2458578.8633572846 JD UTC"
"2019-05-04 23:07:52.692230 UTC","2458608.4638043083 JD UTC"
"2019-06-03 10:29:30.093496 UTC","2458637.9371538600 JD UTC"
"2019-07-02 19:23:30.952012 UTC","2458667.3079971300 JD UTC"
"2019-08-01 02:54:48.452594 UTC","2458696.6213941270 JD UTC"
"2019-08-30 10:13:31.468537 UTC","2458725.9260586635 JD UTC"
"2019-09-28 18:19:54.984692 UTC","2458755.2638308415 JD UTC"
"2019-10-28 03:57:25.645658 UTC","2458784.6648801580 JD UTC"
"2019-11-26 15:32:22.862700 UTC","2458814.1474868366 JD UTC"
"2019-12-26 05:18:24.100386 UTC","2458843.7211122730 JD UTC"
"2020-01-24 21:17:04.967897 UTC","2458873.3868630542 JD UTC"
"2020-02-23 15:03:47.632442 UTC","2458903.1276346347 JD UTC"
"2020-03-24 09:29:31.728109 UTC","2458932.8955061124 JD UTC"
"2020-04-23 02:55:46.844118 UTC","2458962.6220699550 JD UTC"
"2020-05-22 18:05:58.588866 UTC","2458992.2541503343 JD UTC"
"2020-06-21 06:40:44.752554 UTC","2459021.7782957470 JD UTC"
"2020-07-20 17:08:57.547289 UTC","2459051.2145549455 JD UTC"
"2020-08-19 02:19:37.474401 UTC","2459080.5969615094 JD UTC"
"2020-09-17 11:01:11.096657 UTC","2459109.9591562115 JD UTC"
"2020-10-16 19:53:34.206979 UTC","2459139.3288681363 JD UTC"
"2020-11-15 05:28:40.442094 UTC","2459168.7282458576 JD UTC"
"2020-12-14 16:14:05.539212 UTC","2459198.1764530000 JD UTC"
"2021-01-13 04:34:41.668214 UTC","2459227.6907600486 JD UTC"
"2021-02-11 18:44:47.720891 UTC","2459257.2811078806 JD UTC"
"2021-03-13 10:30:41.525693 UTC","2459286.9379806216 JD UTC"
"2021-04-12 03:03:44.775134 UTC","2459316.6276015640 JD UTC"
"2021-05-11 19:22:23.088981 UTC","2459346.3072116780 JD UTC"
"2021-06-10 10:42:37.884919 UTC","2459375.9462718163 JD UTC"
"2021-07-10 00:46:19.513043 UTC","2459405.5321702897 JD UTC"
"2021-08-08 13:30:43.780338 UTC","2459435.0630067170 JD UTC"
"2021-09-07 01:00:54.959583 UTC","2459464.5423027730 JD UTC"
"2021-10-06 11:31:58.638227 UTC","2459493.9805397940 JD UTC"
"2021-11-04 21:31:35.855786 UTC","2459523.3969427750 JD UTC"
"2021-12-04 07:34:01.914062 UTC","2459552.8152999314 JD UTC"
"2022-01-02 18:08:49.582643 UTC","2459582.2561294287 JD UTC"
"2022-02-01 05:33:01.351610 UTC","2459611.7312656436 JD UTC"
"2022-03-02 17:50:01.996402 UTC","2459641.2430786620 JD UTC"
"2022-04-01 06:54:41.370000 UTC","2459670.7879788196 JD UTC"
"2022-04-30 20:42:14.428332 UTC","2459700.3626669950 JD UTC"
"2022-05-30 11:12:17.912004 UTC","2459729.9668739815 JD UTC"
"2022-06-29 02:19:51.858227 UTC","2459759.5971279890 JD UTC"
"2022-07-28 17:41:24.520035 UTC","2459789.2370893520 JD UTC"
"2022-08-27 08:35:28.638542 UTC","2459818.8579703537 JD UTC"
"2022-09-25 22:24:57.968333 UTC","2459848.4340042630 JD UTC"
"2022-10-25 11:00:42.084514 UTC","2459877.9588204226 JD UTC"
"2022-11-23 22:41:26.965858 UTC","2459907.4454509937 JD UTC"
"2022-12-23 09:52:42.245458 UTC","2459936.9116000630 JD UTC"
"2023-01-21 20:47:20.345518 UTC","2459966.3662077026 JD UTC"
"2023-02-20 07:25:06.537319 UTC","2459995.8091034414 JD UTC"
"2023-03-21 17:48:22.078398 UTC","2460025.2419222035 JD UTC"
"2023-04-20 04:17:24.139677 UTC","2460054.6787516167 JD UTC"
"2023-05-19 15:30:48.118968 UTC","2460084.1463902660 JD UTC"
"2023-06-18 04:08:32.693911 UTC","2460113.6726006240 JD UTC"
"2023-07-17 18:27:05.670431 UTC","2460143.2688156300 JD UTC"
"2023-08-16 10:04:27.085099 UTC","2460172.9197579290 JD UTC"
"2023-09-15 02:11:16.367094 UTC","2460202.5911616560 JD UTC"
"2023-10-14 18:00:12.340488 UTC","2460232.2501428295 JD UTC"
"2023-11-13 09:03:50.155966 UTC","2460261.8776638424 JD UTC"
"2023-12-12 23:07:57.065434 UTC","2460291.4638549240 JD UTC"
"2024-01-11 11:58:27.460465 UTC","2460320.9989289404 JD UTC"
"2024-02-09 23:22:29.288653 UTC","2460350.4739501000 JD UTC"
"2024-03-10 09:21:01.571277 UTC","2460379.8896015193 JD UTC"
"2024-04-08 18:17:53.935021 UTC","2460409.2624298036 JD UTC"
"2024-05-08 02:57:59.671143 UTC","2460438.6236073050 JD UTC"
"2024-06-06 12:16:15.467286 UTC","2460468.0112901307 JD UTC"
"2024-07-05 23:01:35.248083 UTC","2460497.4594357420 JD UTC"
"2024-08-04 11:42:34.398675 UTC","2460526.9878981328 JD UTC"
"2024-09-03 02:22:51.392015 UTC","2460556.5992059260 JD UTC"
"2024-10-02 18:45:47.661098 UTC","2460586.2818016330 JD UTC"
"2024-11-01 12:16:56.375607 UTC","2460616.0117636067 JD UTC"
"2024-12-01 05:58:50.573403 UTC","2460645.7491964516 JD UTC"
"2024-12-30 22:35:48.654486 UTC","2460675.4415353527 JD UTC"
"2025-01-29 13:03:56.124872 UTC","2460705.0443995935 JD UTC"
"2025-02-28 01:01:17.643919 UTC","2460734.5425653230 JD UTC"
"2025-03-29 10:47:58.225274 UTC","2460763.9499794594 JD UTC"
"2025-04-27 19:06:53.606477 UTC","2460793.2964537786 JD UTC"
"2025-05-27 02:48:17.984873 UTC","2460822.6168748247 JD UTC"
"2025-06-25 10:42:47.681049 UTC","2460851.9463851973 JD UTC"
"2025-07-24 19:39:24.346464 UTC","2460881.3190317876 JD UTC"
"2025-08-23 06:25:22.526810 UTC","2460910.7676218380 JD UTC"
"2025-09-21 19:42:41.158432 UTC","2460940.3213097040 JD UTC"
"2025-10-21 11:53:07.121461 UTC","2460969.9952213130 JD UTC"
"2025-11-20 06:29:57.113331 UTC","2460999.7707999228 JD UTC"
"2025-12-20 02:01:07.391604 UTC","2461029.5841133287 JD UTC"
"2026-01-18 20:23:55.656782 UTC","2461059.3499497315 JD UTC"
"2026-02-17 12:12:30.774406 UTC","2461089.0086895186 JD UTC"
"2026-03-19 01:06:04.675673 UTC","2461118.5458874498 JD UTC"
"2026-04-17 11:27:02.469828 UTC","2461147.9771119193 JD UTC"
"2026-05-16 19:53:58.063138 UTC","2461177.3291442490 JD UTC"
"2026-06-15 03:11:07.392531 UTC","2461206.6327244504 JD UTC"
"2026-07-14 10:08:58.884670 UTC","2461235.9229037575 JD UTC"
"2026-08-12 17:46:34.262833 UTC","2461265.2406743383 JD UTC"
"2026-09-11 03:09:58.033144 UTC","2461294.6319216797 JD UTC"
"2026-10-10 15:21:20.374312 UTC","2461324.1398191470 JD UTC"
"2026-11-09 06:53:12.311913 UTC","2461353.7869480546 JD UTC"
"2026-12-09 01:16:25.390745 UTC","2461383.5530716520 JD UTC"
"2027-01-07 20:56:44.111255 UTC","2461413.3727327690 JD UTC"
"2027-02-06 16:00:21.734013 UTC","2461443.1669182177 JD UTC"
"2027-03-08 09:03:58.975020 UTC","2461472.8777659144 JD UTC"
"2027-04-06 23:26:10.114899 UTC","2461502.4765059594 JD UTC"
"2027-05-06 10:58:56.596209 UTC","2461531.9575994930 JD UTC"
"2027-06-04 20:03:09.836320 UTC","2461561.3355305130 JD UTC"
"2027-07-04 03:24:51.722303 UTC","2461590.6422653045 JD UTC"
"2027-08-02 10:07:13.435837 UTC","2461619.9216832850 JD UTC"
"2027-08-31 17:20:40.725454 UTC","2461649.2226935816 JD UTC"
"2027-09-30 02:12:53.923577 UTC","2461678.5922907824 JD UTC"
"2027-10-29 13:36:06.895081 UTC","2461708.0667464710 JD UTC"
"2027-11-28 03:51:24.637651 UTC","2461737.6607018250 JD UTC"
"2027-12-27 20:39:37.600499 UTC","2461767.3608518580 JD UTC"
"2028-01-26 15:08:33.946373 UTC","2461797.1309484530 JD UTC"
"2028-02-25 10:06:17.991996 UTC","2461826.9210415740 JD UTC"
"2028-03-26 04:08:39.463031 UTC","2461856.6726789703 JD UTC"
"2028-04-24 19:55:58.981563 UTC","2461886.3305437680 JD UTC"
"2028-05-24 08:45:08.924645 UTC","2461915.8646866280 JD UTC"
"2028-06-22 18:47:26.648522 UTC","2461945.2829473210 JD UTC"
"2028-07-22 02:56:02.805215 UTC","2461974.6222546900 JD UTC"
"2028-08-20 10:20:26.901851 UTC","2462003.9308669195 JD UTC"
"2028-09-18 18:06:09.090895 UTC","2462033.2542718854 JD UTC"
"2028-10-18 03:03:32.270056 UTC","2462062.6274568294 JD UTC"
"2028-11-16 13:44:25.323327 UTC","2462092.0725153163 JD UTC"
"2028-12-16 02:25:26.507682 UTC","2462121.6010012464 JD UTC"
"2029-01-14 17:13:24.491909 UTC","2462151.2176445825 JD UTC"
"2029-02-13 10:00:10.713951 UTC","2462180.9167906707 JD UTC"
"2029-03-15 04:03:08.113640 UTC","2462210.6688439080 JD UTC"
"2029-04-13 21:58:18.369566 UTC","2462240.4154903884 JD UTC"
"2029-05-13 14:15:12.182941 UTC","2462270.0938910064 JD UTC"
"2029-06-12 04:05:35.806612 UTC","2462299.6705533173 JD UTC"
"2029-07-11 15:36:36.709943 UTC","2462329.1504248837 JD UTC"
"2029-08-10 01:29:10.299059 UTC","2462358.5619247574 JD UTC"
"2029-09-08 10:32:08.785759 UTC","2462387.9389905757 JD UTC"
"2029-10-07 19:28:00.276459 UTC","2462417.3111143108 JD UTC"
"2029-11-06 04:49:38.391927 UTC","2462446.7011387954 JD UTC"
"2029-12-05 15:03:26.016367 UTC","2462476.1273844490 JD UTC"
"2030-01-04 02:33:27.734974 UTC","2462505.6065710066 JD UTC"
"2030-02-02 15:40:09.389127 UTC","2462535.1528864484 JD UTC"
"2030-03-04 06:27:20.653006 UTC","2462564.7689890396 JD UTC"
"2030-04-02 22:26:49.177869 UTC","2462594.4352914104 JD UTC"
"2030-05-02 14:44:27.232319 UTC","2462624.1142040780 JD UTC"
"2030-06-01 06:28:46.170614 UTC","2462653.7699788264 JD UTC"
"2030-06-30 21:11:05.317240 UTC","2462683.3827004310 JD UTC"
"2030-07-30 10:42:10.085759 UTC","2462712.9459500667 JD UTC"
"2030-08-28 23:01:29.072604 UTC","2462742.4593642660 JD UTC"
"2030-09-27 10:15:27.793393 UTC","2462771.9274050160 JD UTC"
"2030-10-26 20:42:14.720080 UTC","2462801.3626703713 JD UTC"
"2030-11-25 06:51:01.084182 UTC","2462830.7854292150 JD UTC"
"2030-12-24 17:12:29.011180 UTC","2462860.2170024444 JD UTC"
"2031-01-23 04:08:44.990350 UTC","2462889.6727429437 JD UTC"
"2031-02-21 15:49:36.659691 UTC","2462919.1594520800 JD UTC"
"2031-03-23 04:15:10.090429 UTC","2462948.6772001210 JD UTC"
"2031-04-21 17:23:08.286242 UTC","2462978.2244014610 JD UTC"
"2031-05-21 07:15:36.809567 UTC","2463007.8025093700 JD UTC"
"2031-06-19 21:55:42.674187 UTC","2463037.4136883590 JD UTC"
"2031-07-19 13:13:16.537155 UTC","2463067.0508858470 JD UTC"
"2031-08-18 04:34:50.921841 UTC","2463096.6908671510 JD UTC"
"2031-09-16 19:15:15.888149 UTC","2463126.3022672240 JD UTC"
"2031-10-16 08:45:15.116141 UTC","2463155.8647582885 JD UTC"
"2031-11-14 21:06:57.344566 UTC","2463185.3798303767 JD UTC"
"2031-12-14 08:42:09.496892 UTC","2463214.8626099178 JD UTC"
"2032-01-12 19:49:04.550563 UTC","2463244.3257471130 JD UTC"
"2032-02-11 06:31:54.434458 UTC","2463273.7721578064 JD UTC"
"2032-03-11 16:50:24.636160 UTC","2463303.2016740297 JD UTC"
"2032-04-10 02:57:17.855372 UTC","2463332.6231233260 JD UTC"
"2032-05-09 13:26:15.202976 UTC","2463362.0598981827 JD UTC"
"2032-06-08 01:02:46.112065 UTC","2463391.5435892600 JD UTC"
"2032-07-07 14:21:32.266137 UTC","2463421.0982901175 JD UTC"
"2032-08-06 05:23:17.518697 UTC","2463450.7245083180 JD UTC"
"2032-09-04 21:30:06.597455 UTC","2463480.3959096926 JD UTC"
"2032-10-04 13:47:39.088454 UTC","2463510.0747579680 JD UTC"
"2032-11-03 05:33:39.039418 UTC","2463539.7317018453 JD UTC"
"2032-12-02 20:24:38.957594 UTC","2463569.3504508980 JD UTC"
"2033-01-01 10:03:46.616498 UTC","2463598.9192895430 JD UTC"
"2033-01-30 22:14:21.596722 UTC","2463628.4266388510 JD UTC"
"2033-03-01 08:49:05.523008 UTC","2463657.8674250348 JD UTC"
"2033-03-30 18:02:00.797963 UTC","2463687.2513981247 JD UTC"
"2033-04-29 02:31:01.632625 UTC","2463716.6048800074 JD UTC"
"2033-05-28 11:10:19.055015 UTC","2463745.9654983220 JD UTC"
"2033-06-26 20:56:12.294126 UTC","2463775.3723645154 JD UTC"
"2033-07-26 08:31:04.186660 UTC","2463804.8549095676 JD UTC"
"2033-08-24 22:12:40.506617 UTC","2463834.4254688267 JD UTC"
"2033-09-23 13:54:07.224608 UTC","2463864.0792502850 JD UTC"
"2033-10-23 07:08:39.267768 UTC","2463893.7976767104 JD UTC"
"2033-11-22 01:07:51.274809 UTC","2463923.5471212360 JD UTC"
"2033-12-21 18:38:51.842489 UTC","2463953.2769889175 JD UTC"
"2034-01-20 10:23:40.984620 UTC","2463982.9331132480 JD UTC"
"2034-02-18 23:36:05.757413 UTC","2464012.4833999700 JD UTC"
"2034-03-20 10:18:09.741907 UTC","2464041.9292794200 JD UTC"
"2034-04-18 19:06:09.160710 UTC","2464071.2959393603 JD UTC"
"2034-05-18 02:50:20.703882 UTC","2464100.6182951840 JD UTC"
"2034-06-16 10:23:35.681126 UTC","2464129.9330518650 JD UTC"
"2034-07-15 18:37:13.750329 UTC","2464159.2758535920 JD UTC"
"2034-08-14 04:20:22.374939 UTC","2464188.6808145246 JD UTC"
"2034-09-12 16:18:59.016164 UTC","2464218.1798497243 JD UTC"
"2034-10-12 07:07:39.428915 UTC","2464247.7969841310 JD UTC"
"2034-11-11 00:46:50.758791 UTC","2464277.5325319306 JD UTC"
"2034-12-10 20:14:37.906097 UTC","2464307.3434942835 JD UTC"
"2035-01-09 15:32:42.756410 UTC","2464337.1477170880 JD UTC"
"2035-02-08 08:47:17.382423 UTC","2464366.8661734075 JD UTC"
"2035-03-09 23:05:21.204057 UTC","2464396.4620509730 JD UTC"
"2035-04-08 10:33:07.216920 UTC","2464425.9396668626 JD UTC"
"2035-05-07 19:45:27.976579 UTC","2464455.3232404697 JD UTC"
"2035-06-06 03:26:05.292359 UTC","2464484.6431168100 JD UTC"
"2035-07-05 10:23:20.661081 UTC","2464513.9328780216 JD UTC"
"2035-08-03 17:32:22.567126 UTC","2464543.2308167490 JD UTC"
"2035-09-02 01:56:13.134711 UTC","2464572.5807075775 JD UTC"
"2035-10-01 12:40:36.276217 UTC","2464602.0281976415 JD UTC"
"2035-10-31 02:36:03.234727 UTC","2464631.6083707720 JD UTC"
"2035-11-29 19:46:06.838070 UTC","2464661.3236902556 JD UTC"
"2035-12-29 15:04:31.920933 UTC","2464691.1281472330 JD UTC"
"2036-01-28 10:38:40.287895 UTC","2464720.9435218507 JD UTC"
"2036-02-27 04:46:16.860715 UTC","2464750.6988062584 JD UTC"
"2036-03-27 20:27:04.717181 UTC","2464780.3521379300 JD UTC"
"2036-04-26 09:19:03.461426 UTC","2464809.8882345073 JD UTC"
"2036-05-25 19:30:18.725988 UTC","2464839.3127167360 JD UTC"
"2036-06-24 03:35:46.144011 UTC","2464868.6498396300 JD UTC"
"2036-07-23 10:31:28.118900 UTC","2464897.9385198946 JD UTC"
"2036-08-21 17:25:10.379548 UTC","2464927.2258145780 JD UTC"
"2036-09-20 01:26:25.996313 UTC","2464956.5600231057 JD UTC"
"2036-10-19 11:35:35.540843 UTC","2464985.9830502410 JD UTC"
"2036-11-18 00:29:11.131186 UTC","2465015.5202677220 JD UTC"
"2036-12-17 16:06:19.463773 UTC","2465045.1710586087 JD UTC"
"2037-01-16 09:48:33.473729 UTC","2465074.9087207606 JD UTC"
"2037-02-15 04:33:24.410708 UTC","2465104.6898658650 JD UTC"
"2037-03-16 23:04:31.308182 UTC","2465134.4614734743 JD UTC"
"2037-04-15 15:59:52.821498 UTC","2465164.1665835823 JD UTC"
"2037-05-15 06:16:23.757899 UTC","2465193.7613860867 JD UTC"
"2037-06-13 17:38:17.701200 UTC","2465223.2349270973 JD UTC"
"2037-07-13 02:39:59.016548 UTC","2465252.6110997284 JD UTC"
"2037-08-11 10:24:58.355514 UTC","2465281.9340087445 JD UTC"
"2037-09-09 18:01:45.492611 UTC","2465311.2512209793 JD UTC"
"2037-10-09 02:27:45.697690 UTC","2465340.6026122416 JD UTC"
